"convert a list of hex byte strings `['BB', 'A7', 'F6', '9E']` to a list of hex integers","[int(x, 16) for x in ['BB', 'A7', 'F6', '9E']]",{},<class 'list'>
convert the elements of list `L` from hex byte strings to hex integers,"[int(x, 16) for x in L]","{'L': ['int-str']}",<class 'list'>
create a list containing a four elements long tuples of permutations of binary values,"itertools.product(list(range(2)), repeat=4)",{},<class 'itertools.product'>
get yesterday's date as a string in `YYYY-MM-DD` format using timedelta,(datetime.now() - timedelta(1)).strftime('%Y-%m-%d'),{},<class 'str'>
"get a list of tuples of every three consecutive items in list `[1, 2, 3, 4, 5, 6, 7, 8, 9]`","list(zip(*((iter([1, 2, 3, 4, 5, 6, 7, 8, 9]),) * 3)))",{},<class 'list'>
Slicing a list into a list of sub-lists,"[input[i:i + n] for i in range(0, len(input), n)]","{'keys': ['list[int]']}",<class 'list'>
Sort list `keys` based on its elements' dot-seperated numbers,"keys.sort(key=lambda x: map(int, x.split('.')))","{'keys': ['list[int]']}",<class 'NoneType'>
Sort a list of integers `keys` where each value is in string format,keys.sort(key=lambda x: [int(y) for y in x.split('.')]),"{'keys': ['list[int]']}",<class 'NoneType'>
remove all non-alphabet chars from string `s`,""""""""""""".join([i for i in s if i.isalpha()])","{'s': ['str', 'int-str']}",<class 'str'>
split a string `s` into integers,l = (int(x) for x in s.split()),"{'s': ['str', 'int-str']}",<class 'generator'>
split a string `42 0` by white spaces.,"""""""42 0"""""".split()",{},<class 'list'>
How to split a string into integers in Python?,"map(int, '42 0'.split())",{},<class 'map'>
get indexes of all true boolean values from a list `bool_list`,"[i for i, elem in enumerate(bool_list, 1) if elem]","{'bool_list': ['list[bool]']}",<class 'list'>
display current time in readable format,"time.strftime('%l:%M%p %z on %b %d, %Y')",{},<class 'str'>
"append array of strings `['x', 'x', 'x']` into one string",""""""""""""".join(['x', 'x', 'x'])",{},<class 'str'>
"removing duplicate characters from a string variable ""foo""",""""""""""""".join(set(foo))","{'foo': ['str', 'int-str']}",<class 'str'>
sort list `users` using values associated with key 'id' according to elements in list `order`,users.sort(key=lambda x: order.index(x['id'])),"{'users': ['list[dict]'], 'order': ['list[int]', 'list[str]', 'list[bool]']}",<class 'NoneType'>
sort a python list of dictionaries `users` by a given list `order` of ids 'id' with the desired order,users.sort(key=lambda x: order.index(x['id'])),"{'users': ['list[dict]'], 'order': ['list[int]', 'list[str]', 'list[bool]']}",<class 'NoneType'>
match regex pattern 'a*?bc*?' on string 'aabcc' with DOTALL enabled,"re.findall('a*?bc*?', 'aabcc', re.DOTALL)",{},<class 'list'>
"count number of occurrences of a substring 'ab' in a string ""abcdabcva""","""""""abcdabcva"""""".count('ab')",{},<class 'int'>
get a list of values with key 'key' from a list of dictionaries `l`,[d['key'] for d in l if 'key' in d],"{'l': ['list[dict]']}",<class 'list'>
get a list of values for key 'key' from a list of dictionaries `l`,[d['key'] for d in l],"{'l': ['list[dict]']}",<class 'list'>
"get a list of values for key ""key"" from a list of dictionaries in `l`",[d['key'] for d in l],"{'l': ['list[dict]']}",<class 'list'>
order a list of lists `l1` by the first value,l1.sort(key=lambda x: int(x[0])),"{'l1': ['nested-list']}",<class 'NoneType'>
"order a list of lists `[[1, 'mike'], [1, 'bob']]` by the first value of individual list","sorted([[1, 'mike'], [1, 'bob']])",{},<class 'list'>
replace a string `Abc` in case sensitive way using maketrans,"""""""Abc"""""".translate(maketrans('abcABC', 'defDEF'))",{},<class 'str'>
"dictionary `d` to string, custom format","""""""<br/>"""""".join([('%s:: %s' % (key, value)) for key, value in list(d.items())])","{'d': ['dict']}",<class 'str'>
update a list `l1` dictionaries with a key `count` and value from list `l2`,"[dict(d, count=n) for d, n in zip(l1, l2)]","{'l1': ['list[dict]'], 'l2': ['list[int]']}",<class 'list'>
create a list with the sum of respective elements of the tuples of list `l`,[sum(x) for x in zip(*l)],"{'l': ['list[tuple]']}",<class 'list'>
sum each value in a list `l` of tuples,"map(sum, zip(*l))","{'l': ['list[tuple]']}",<class 'map'>
Convert each list in list `main_list` into a tuple,"map(list, zip(*main_list))","{'main_list': ['nested-list']}",<class 'map'>
"check if string `test.mp3` ends with one of the strings from a tuple `('.mp3', '.avi')`","""""""test.mp3"""""".endswith(('.mp3', '.avi'))",{},<class 'bool'>
split a string 's' by space while ignoring spaces within square braces and quotes.,"re.findall('\\[[^\\]]*\\]|""[^""]*""|\\S+', s)","{'s': ['str', 'int-str']}",<class 'list'>
get all characters between two `$` characters in string `string`,"re.findall('\\$([^$]*)\\$', string)","{'string': ['str', 'int-str']}",<class 'list'>
getting the string between 2 '$' characters in '$sin (x)$ is an function of x',"re.findall('\\$(.*?)\\$', '$sin (x)$ is an function of x')",{},<class 'list'>
Format a date object `str_data` into iso fomrat,"datetime.datetime.strptime(str_date, '%m/%d/%Y').date().isoformat()","{'str_date': ['str']}",<class 'str'>
Get a list of all keys from dictionary `dictA` where the number of occurrences of value `duck` in that key is more than `1`,"[k for k, v in dictA.items() if v.count('duck') > 1]","{'dictA': ['dict']}",<class 'list'>
"Create sub matrix of a list of lists `[[2, 3, 4], [2, 3, 4], [2, 3, 4]]` (without numpy)","[[2, 3, 4], [2, 3, 4], [2, 3, 4]]",{},<class 'list'>
read the first line of a string `my_string`,my_string.splitlines()[0],"{'my_string': ['str', 'int-str']}",<class 'str'>
How do I read the first line of a string?,"my_string.split('\n', 1)[0]","{'my_string': ['str', 'int-str']}",<class 'str'>
Replace repeated instances of a character '*' with a single instance in a string 'text',"re.sub('\\*\\*+', '*', text)","{'text': ['str', 'int-str']}",<class 'str'>
"replace repeated instances of ""*"" with a single instance of ""*""","re.sub('\\*+', '*', text)","{'text': ['str', 'int-str']}",<class 'str'>
multiply values of dictionary `dict` with their respective values in dictionary `dict2`,"dict((k, v * dict2[k]) for k, v in list(dict1.items()) if k in dict2)","{'dict1': ['dict'], 'dict2': ['dict']}",<class 'dict'>
Get a random string of length `length`,return ''.join(random.choice(string.lowercase) for i in range(length)),"{'length': ['int']}",<class 'str'>
Get total number of values in a nested dictionary `food_colors`,sum(len(x) for x in list(food_colors.values())),"{'food_colors': ['nested-dict']}",<class 'int'>
count all elements in a nested dictionary `food_colors`,sum(len(v) for v in food_colors.values()),"{'food_colors': ['nested-dict']}",<class 'int'>
apply logical operator 'AND' to all elements in list `a_list`,all(a_list),"{'a_list': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'bool'>
removing vowel characters 'aeiouAEIOU' from string `text`,""""""""""""".join(c for c in text if c not in 'aeiouAEIOU')","{'text': ['str', 'int-str']}",<class 'str'>
Divide elements in list `a` from elements at the same index in list `b`,"[(x / y) for x, y in zip(a, b)]","{'a': ['list[int]'], 'b': ['list[int]']}",<class 'list'>
match regex 'abc(de)fg(123)' on string 'abcdefg123 and again abcdefg123',"re.findall('abc(de)fg(123)', 'abcdefg123 and again abcdefg123')",{},<class 'list'>
get keys of dictionary `my_dict` that contain any values from list `lst`,"[key for key, value in list(my_dict.items()) if set(value).intersection(lst)]","{'my_dict': ['dict'], 'lst': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
get list of keys in dictionary `my_dict` whose values contain values from list `lst`,"[key for item in lst for key, value in list(my_dict.items()) if item in value]","{'my_dict': ['dict'], 'lst': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
Sum elements of tuple `b` to their respective elements of each tuple in list `a`,"c = [[(i + j) for i, j in zip(e, b)] for e in a]","{'a': ['list[tuple]'], 'b': ['tuple']}",<class 'list'>
sort dictionary of lists `myDict` by the third item in each list,"sorted(list(myDict.items()), key=lambda e: e[1][2])","{'myDict': ['dict']}",<class 'list'>
"Format string `hello {name}, how are you {name}, welcome {name}` to be interspersed by `name` three times, specifying the value as `john` only once","""""""hello {name}, how are you {name}, welcome {name}"""""".format(name='john')",{},<class 'str'>
check if any values in a list `input_list` is a list,"any(isinstance(el, list) for el in input_list)","{'input_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'bool'>
get the size of list `items`,len(items),"{'items': ['list[int]', 'list[str]', 'list[bool]']}",<class 'int'>
"get the size of a list `[1,2,3]`","len([1, 2, 3])",{},<class 'int'>
get the size of object `items`,items.__len__(),"{'items': ['list[int]', 'list[str]', 'list[bool]']}",<class 'int'>
get the size of list `s`,len(s),"{'s': ['list[int]', 'list[str]', 'list[bool]']}",<class 'int'>
"check if string 'x' is  in list `['x', 'd', 'a', 's', 'd', 's']`","'x' in ['x', 'd', 'a', 's', 'd', 's']",{},<class 'bool'>
"Delete an item with key ""key"" from `mydict`","mydict.pop('key', None)","{'mydict': ['dict']}",<class 'NoneType'>
Delete an item with key `key` from `mydict`,del mydict[key],"{'mydict': ['dict']}",<class 'NoneType'>
strip html from strings,"re.sub('<[^<]+?>', '', text)","{'text': ['str', 'int-str']}",<class 'str'>
"split string ""jvm.args= -Dappdynamics.com=true, -Dsomeotherparam=false,"" on the first occurrence of delimiter '='","""""""jvm.args= -Dappdynamics.com=true, -Dsomeotherparam=false,"""""".split('=', 1)",{},<class 'list'>
print numbers in list `list` with precision of 3 decimal places,"('[%s]' % ', '.join('%.3f' % val for val in list))","{'list': ['list[int]']}",<class 'str'>
format print output of list of floats `l` to print only up to 3 decimal points,"('[' + ', '.join('%5.3f' % v for v in l) + ']')","{'l': ['list[int]']}",<class 'str'>
print a list of floating numbers `l` using string formatting,([('%5.3f' % val) for val in l]),"{'l': ['list[int]']}",<class 'list'>
print a unicode string `text`,(text.encode('windows-1252')),"{'text': ['str', 'int-str']}",<class 'bytes'>
convert string representation `s2` of binary string rep of integer to floating point number,"struct.unpack('d', struct.pack('Q', int(s2, 0)))[0]","{'s2': ['int-str']}",<class 'float'>
convert a binary '-0b1110' to a float number,"float(int('-0b1110', 0))",{},<class 'float'>
convert a binary `b8` to a float number,"struct.unpack('d', b8)[0]","{'b8': ['bytestr']}",<class 'float'>
strip and split each line `line` on white spaces,line.strip().split(' '),"{'line': ['str', 'int-str']}",<class 'list'>
sort dictionary `tag_weight` in reverse order by values cast to integers,"sorted(list(tag_weight.items()), key=lambda x: int(x[1]), reverse=True)","{'tag_weight': ['dict']}",<class 'list'>
find the largest integer less than `x`,int(math.ceil(x)) - 1,"{'x': ['int']}",<class 'int'>
iterate over a dictionary `d` in sorted order,it = iter(sorted(d.items())),"{'d': ['dict']}",<class 'list_iterator'>
iterate over a dictionary `dict` in sorted order,return sorted(dict.items()),"{'d': ['dict']}",<class 'list'>
iterate over a dictionary `dict` in sorted order,return iter(sorted(dict.items())),"{'d': ['dict']}",<class 'list_iterator'>
assign the index of the last occurence of `x` in list `s` to the variable `last`,last = len(s) - s[::-1].index(x) - 1,"{'s': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'int'>
concatenating values in `list1` to a string,str1 = ''.join(list1),"{'list1': ['list[str]', 'list[int]', 'list[bool]', 'list[tuple]']}",<class 'str'>
"concatenating values in list `L` to a string, separate by space",' '.join((str(x) for x in L)),"{'L': ['list[int]', 'list[str]', 'list[bool]']}",<class 'str'>
concatenating values in `list1` to a string,str1 = ''.join((str(e) for e in list1)),"{'list1': ['list[int]', 'list[str]', 'list[bool]']}",<class 'str'>
concatenating values in list `L` to a string,"makeitastring = ''.join(map(str, L))","{'L': ['list[int]', 'list[str]', 'list[bool]']}",<class 'str'>
remove None value from list `L`,[x for x in L if x is not None],"{'L': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
"select a random element from array `[1, 2, 3]`","random.choice([1, 2, 3])",{},<class 'int'>
creating a 5x6 matrix filled with `None` and save it as `x`,x = [[None for _ in range(5)] for _ in range(6)],{},<class 'list'>
generate a random string of length `x`  containing lower cased ASCII letters,""""""""""""".join(random.choice(string.lowercase) for x in range(X))","{'X': ['int']}",<class 'str'>
round number `x` to nearest integer,int(round(x)),"{'x': ['int']}",<class 'int'>
round number `h` to nearest integer,h = int(round(h)),"{'h': ['int']}",<class 'int'>
round number 32.268907563 up to 3 decimal points,"round(32.268907563, 3)",{},<class 'float'>
round number `value` up to `significantDigit` decimal places,"round(value, significantDigit)","{'value': ['float'], 'significantDigit': ['int']}",<class 'int'>
round number 1.0005 up to 3 decimal places,"round(1.0005, 3)",{},<class 'float'>
round number 2.0005 up to 3 decimal places,"round(2.0005, 3)",{},<class 'float'>
round number 3.0005 up to 3 decimal places,"round(3.0005, 3)",{},<class 'float'>
round number 4.0005 up to 3 decimal places,"round(4.0005, 3)",{},<class 'float'>
round number 8.005 up to 2 decimal places,"round(8.005, 2)",{},<class 'float'>
round number 7.005 up to 2 decimal places,"round(7.005, 2)",{},<class 'float'>
round number 6.005 up to 2 decimal places,"round(6.005, 2)",{},<class 'float'>
round number 1.005 up to 2 decimal places,"round(1.005, 2)",{},<class 'float'>
convert values in dictionary `d` into integers,"{k: int(v) for k, v in d.items()}","{'d': ['dict']}",<class 'dict'>
sum elements at the same index of each list in list `lists`,"map(sum, zip(*lists))","{'lists': ['nested-list']}",<class 'map'>
convert a string `s` containing hex bytes to a hex string,binascii.a2b_hex(s),"{'s': ['int-str']}",<class 'bytes'>
remove identical items from list `my_list` and sort it alphabetically,sorted(set(my_list)),"{'my_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
find the index of the element with the maximum value from a list 'a'.,"max(enumerate(a), key=lambda x: x[1])[0]","{'a': ['list[int]', 'list[str]', 'list[bool]']}",<class 'int'>
python regex for hyphenated words in `text`,"re.findall('\\w+(?:-\\w+)+', text)","{'text': ['str', 'int-str']}",<class 'list'>
Get `3` unique items from a list,"random.sample(list(range(1, 16)), 3)",{},<class 'list'>
sort list `strings` in alphabetical order based on the letter after percent character `%` in each element,"strings.sort(key=lambda str: re.sub('.*%(.).*', '\\1', str))",{'strings': ['list[str]']},<class 'NoneType'>
sort a list of strings `strings` based on regex match,"strings.sort(key=lambda str: re.sub('.*%', '', str))",{'strings': ['list[str]']},<class 'NoneType'>
